client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23795250.mp3	बाएं मुड़ो और तुम्हें एक कैफ़े मिलेगा।	2	1	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23795251.mp3	तुम्हारी साईकल मेरी साईकल जैसी है।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23795252.mp3	उसने मेरे खिलाफ़ हथियार उठाया।	2	1	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830498.mp3	तुम्हारे उठने का समय हो गया है।	2	1	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830499.mp3	शादी वादी के चक्करों में नहीं पड़ना फिलहाल: कंगना रनोट	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830501.mp3	"सिंगापुर को मलाय में ""सिंगापुरा"" कहते हैं।"	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830502.mp3	उस दुर्घटना ने पूरे स्कूल को सदमा पहुँचाया।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830508.mp3	तुम्हें मेरी मदद चहिए क्या?	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830509.mp3	मैं होक्काईदो गया हुआ हूँ।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830510.mp3	नीता अंबानी बनीं रिलायंस इंडस्ट्रीज की पहली महिला डायरेक्टर	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830511.mp3	तुमने असली हीरा कभी देखा ही नहीं है।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830512.mp3	वह जहाँ भी जाए, वह कुत्ता उसके पीछे-पीछे जाता था।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830513.mp3	वह अमीर है हो है पर कंजूस भी है।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830514.mp3	गुजरात सरकार से नाराज आदिवासी समाज, मंत्री की गाड़ी पर बरसाए पत्थर	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830515.mp3	मैं डरा हुआ था।	2	1	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830516.mp3	अच्छी वाली दो।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830517.mp3	आपका स्वागत है।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830518.mp3	टॉम ने सब कुछ कर दिया।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830519.mp3	वह मुझे भारत के बारे में कहानियाँ सुनाया करता था।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830520.mp3	मेरा नाम जेम्स है।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830521.mp3	अगले साल मैं हवाई जा रहा हूँ।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830522.mp3	उसने अपनी पत्नी को उसे सुबह सात बजे उठाने की बात का याद दिलाया।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830523.mp3	अनिल कपूर-बॉबी देओल का ब्रोमांस देख शरमा गए सलमान, वीडियो वायरल	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830524.mp3	बीजेपी में आज शामिल होंगे भुवनेश्वर कलिता और जी विवेकानंद	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830525.mp3	घूमफिरकर बात मत करो, सीधे-सीधे बोलो।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830526.mp3	आप उस रात कहाँ थे?	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23830527.mp3	जल्दी ही, टेरा पर केवल तीन विशाल देश रह गये थे।	2	1	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23832722.mp3	उसको तैरना नहीं आता।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23832723.mp3	बच्ची पर शिखर-विराट का ये पोस्ट पढ़ आप भी हो जाएंगे इमोशनल	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23832724.mp3	ब्रिटेन में सिखायी जा रही है चीनी भाषा	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23832725.mp3	जेम्स कैमेरन ने फ़िल्में बनाने का एक नया तरीका निर्माण किया।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23832726.mp3	"सोनम के संगीत से करीना गायब, करिश्मा-वरुण का 'तारीफां' पर डांस"	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23832732.mp3	पत्र किसने लिखा?	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23832733.mp3	कई ऐतिहासिक फैसलों के साक्षी रहे अरुण जेटली, अब मंत्रिमंडल में खलेगी कमी	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23832734.mp3	टॉम ने नीले कपड़े पहन रखे थे।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23832735.mp3	मुझे बच्चे को सुलाना है।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23832736.mp3	लोग कहते हैं कि इस घर में भूत हैं।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23832737.mp3	मैं तुमसे नहीं बोलती!	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23832738.mp3	मैं अपनी वर्तमान आमदनी से संतुष्ट हूँ।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23832739.mp3	सिगरेट के लिए एक व्यक्ति की हत्या करने वाले युवक को आजीवन कारावास	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23832740.mp3	ठाकरे निधन: टैक्सी, ऑटो सेवा रहेगी बंद	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23832741.mp3	कूड़े का ढेर बना देहरादून, सफाई कर्मियों की हड़ताल से चारों ओर गंदगी	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23839863.mp3	टॉम ने तुम्हें क्यों बताया?	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23839864.mp3	उन्होंने दरवाज़ा खोला.	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23839865.mp3	बीजेपी संसदीय दल की बैठक आज, सांसदों को दी जा सकती है नसीहत	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23839866.mp3	फूल खिलते हैं।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23839867.mp3	इस महीने दो हत्याएँ हुईं हैं।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23839869.mp3	Film Wrap: आयुष्मान-विक्की को नेशनल अवॉर्ड, नो मेकअप लुक में हिना ट्रोल	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23839870.mp3	काश मुझे तैरना आता।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23839871.mp3	विमान दुर्घटना ने दो सौ लोगों की जानें लें लीं।	2	0	twenties	male		hi	
c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77	common_voice_hi_23839872.mp3	तुम पुर्त्तगाल में रहते हो या ब्राज़ील में?	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23847549.mp3	उसने तस्वीर को देखा।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23847550.mp3	क्या पहनने वाली हो?	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23847551.mp3	मैं अपने काम से थक चुका हूँ।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23847552.mp3	क्या मुझे बता सकते हो कि मशीन को कब बंद करना है?	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23847553.mp3	वे सब के सब भूखे हैं।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23847594.mp3	मैं तुम्हारे जितना लम्बा हूँ।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23847595.mp3	आदमी सत्तर प्रतिशत पानी का बना हुआ है।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23847596.mp3	टॉम काफी बदसूरत है।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23847597.mp3	चिली: खदान में फंसे सभी श्रमिकों को निकाला गया	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23847598.mp3	मैं वापस आऊँगा।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849294.mp3	टीवी चालू कीजिए।	2	1	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849295.mp3	तीन तलाक बिल के बाद महिला आरक्षण विधेयक पास होने के आसार	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849296.mp3	घुटने की समस्या के कारण टेस्ट क्रिकेट से संन्यास पर विचार कर रहे गुल	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849297.mp3	आखिर, आठ जनवरी को, ब्रिटिशों ने हमला किया।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849298.mp3	मैंने रातभर काम किया।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849299.mp3	आराम से आओ।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849300.mp3	वह बीमारी की वजह से बाहर नहीं जा सका।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849301.mp3	"ब्राज़ील को पुर्त्तगाली में ""ब्रासिल"" कहते हैं।"	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849302.mp3	डॉक्टर ने उसे सिगरेट न पीने की सलह दी।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849303.mp3	नाओको तैरती है।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849304.mp3	क्या प्रश्न पूछा है!	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849305.mp3	अगर मैं मूर्ख हूँ तो तुम भी हो।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849306.mp3	रामदेव पर हमले के पीछे आरएसएस: दिग्विजय	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849307.mp3	मेरी पार्टी में जो भी आना चाहता है आ सकता है।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849308.mp3	गौतम गंभीर बने केकेआर के कप्तान	2	1	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849309.mp3	ट्रेन हल्के से आकर रुकी।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849310.mp3	तो तुमसे नगद माँगता कौन है भाई	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849311.mp3	आपने टॉम को कब बताया?	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849312.mp3	मैं अंग्रेज़ी पढ़ा सकता हूँ।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849314.mp3	पूरी तरह खत्म नहीं हुई है वैश्विक मंदी: प्रणव	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849315.mp3	तुम फिरसे चालू हो गए।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849316.mp3	प्रदूषण भी है क्राइम बढ़ने की वजह, बदल जाता है लोगों का व्यवहार	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849317.mp3	टॉम कौन है जानते हो?	2	1	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849318.mp3	कोबे वह शहर है जिसमें मैं पैदा हुआ था।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849319.mp3	मुझे तुम्हारे साथ जाना चाहिए था।	2	0	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849320.mp3	तुम्हारी आँखें कहाँ हैं?	2	1	twenties	male		hi	
46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a	common_voice_hi_23849321.mp3	वह थोड़ी देर में वापस आ रहा है।	2	0	twenties	male		hi	
