client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
6f3cdaef649635685d3a90ee62bab981848e6ed6f25f28b9b43c2f3d4ac51b4e42a36ead3b4b83add1e9bd60f0c66f05ecfe7c7c5154b6345a1c2f1c85b32fa8	common_voice_hi_24004900.mp3	एंड्रॉयड को फाउंडर लॉन्च करेंगे बिना बेजल डिस्प्ले वाला स्मार्टफोन	1	0				hi	
6f3cdaef649635685d3a90ee62bab981848e6ed6f25f28b9b43c2f3d4ac51b4e42a36ead3b4b83add1e9bd60f0c66f05ecfe7c7c5154b6345a1c2f1c85b32fa8	common_voice_hi_24004902.mp3	भारत का स्वतंत्रता दिवस पंद्रह अगस्त को मनाया जाता है।	1	0				hi	
6f3cdaef649635685d3a90ee62bab981848e6ed6f25f28b9b43c2f3d4ac51b4e42a36ead3b4b83add1e9bd60f0c66f05ecfe7c7c5154b6345a1c2f1c85b32fa8	common_voice_hi_24004903.mp3	सभी उसकी अच्छाई करते है।	1	0				hi	
80df1054d490d23f8c2523fa0495d60f3cc205e34e95d436f6c923158601404372c2ddea0d8239b414c6a6e342198453e814db3f980e01b97817acc51ea7adc4	common_voice_hi_24016296.mp3	मुझे एक झलक देखते ही पता लग गया कि वह थक गई थी।	0	1	fourties	male		hi	
80df1054d490d23f8c2523fa0495d60f3cc205e34e95d436f6c923158601404372c2ddea0d8239b414c6a6e342198453e814db3f980e01b97817acc51ea7adc4	common_voice_hi_24016298.mp3	कंधमाल कांड: नन ने मुख्य आरोपी की पहचान की	1	0	fourties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026200.mp3	अपहरण कर मासूम बच्चे की हत्या	1	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026201.mp3	दो और दो चार होते हैं।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026202.mp3	मुझे नहीं लगता कल बारिश होगी।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026203.mp3	क्या होशियार कुत्ता है!	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026204.mp3	ढीले कपड़े पहनकर विंबलडन खेलने उतरीं मिनेला, पूछने पर बताया- प्रेग्नेंट हूं	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026210.mp3	आसाराम बापू पर लटकी गिरफ्तारी की तलवार	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026211.mp3	क्या तुम मुझे फ़्रांसीसी सिखाओगे?	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026212.mp3	कम बारिश से बढ़ेगा मुद्रास्फीतिक दबाव: रिजर्व बैंक	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026213.mp3	हाशिमोतो-जी को सभी जानते हैं।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026214.mp3	आवाज़ थोड़ी धीमी कर सकते हो क्या?	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026220.mp3	मुझे बड़े शहरों का प्रदूषित वातावरण अच्छा नहीं लगता।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026221.mp3	इंग्लैंड की राजधानी लंदन थेम्स नदी के किनारे है।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026222.mp3	‘मिस मेरठ’ प्रियंका ने की अपने माता-पिता की हत्या	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026223.mp3	वह कमरे में कूद-फदक कर रहा था।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026224.mp3	जानिए, साईं बाबा के दिव्य वचन, दूर हो जाएंगी सभी मुश्किलें	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026235.mp3	सभी लोग आराम की ज़िन्दगी जीना चाहते हैं।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026236.mp3	Amazon ग्रेट इंडिया सेल शुरू, iPhone पर मिल रही है छूट	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026237.mp3	हम सब घर जाना चाहते हैं।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026238.mp3	तुम क्या पहनने वाले हो?	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026239.mp3	अडानी के हेलिकॉप्टर से जेल गया राम रहीम? ये है वायरल फोटो का सच	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026240.mp3	वह गिटार ले कर बजाने लगा।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026241.mp3	हम सब बहुत रोए।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026242.mp3	आगे-आगे अड़ेंगे	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026243.mp3	तुम क्या कहने की कोशिश कर रहे हो?	0	1	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026244.mp3	घास पर मत चलिए।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026255.mp3	तुम बोलते एक बात हो और करते दूसरी।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026256.mp3	चीन जापान से बड़ा है।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026257.mp3	"जनादेश- ''राष्ट्रीय सुरक्षा और विकास के बीच कोई अंतर्विरोध नहीं है''"	1	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026258.mp3	आज सुबह मौसम इतना खराब था कि मुझे टैक्सी लेनी पड़ी।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026259.mp3	औद्योगिक उत्पादन की वृद्धि दर तीन साल के उच्च स्तर पर	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026270.mp3	ऑल इज वेल, मुझे सुरक्षा की जरूरत नहीं: श्री श्री रवि शंकर	1	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026271.mp3	मुझे उसकी सुगंध अच्छी लगती है।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026272.mp3	मैं हाल में काफ़ी व्यस्त रहा हूँ।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026273.mp3	भारत दौरे पर आत्मविश्वास खो देते कुसल मेंडिस इसलिए नहीं चुना: श्रीलंकाई सेलेक्टर्स	1	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026274.mp3	तुम्हें समुंदर के क्षितिज पर एक जहाज़ दिखाई दे रहा है क्या?	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026280.mp3	महाराष्ट्र कैबिनेट ने मंजूर किया डांस बार बिल, कल विधानसभा में होगा पेश	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026281.mp3	कांग्रेस में शामिल होने को तैयार झारखंड के पूर्व दागी सीएम मधु कोड़ा!	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026282.mp3	आसाराम की ध्यान कुटिया का सच	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026283.mp3	श्रीनिवासन मसले पर स्पष्टीकरण के लिये बीसीसीआई ने न्यायालय में दायर की अर्जी	1	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026284.mp3	हम देख रहे हैं।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026285.mp3	तुम ने एस्पेरान्तो सीखना शुरू किया है।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026286.mp3	टॉम को कोई दिखा।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026287.mp3	देवर ने भाभी समेत तीन मासूमों को जिंदा जलाया	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026288.mp3	तुम चाय पीती हो।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026289.mp3	इंडिगो ने शुरू की छह नई उड़ान	1	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026290.mp3	वे फ़िल्म देख रहे हैं।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026291.mp3	यह चाय अच्छी है।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026292.mp3	दीदी कैसी है?	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026293.mp3	आयुध तार निर्माणी, चंडीगढ़ में वैकेंसी	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026294.mp3	डॉक्टर ने मेरी नब्ज़ ली।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026300.mp3	स्तन कैंसर एक रोग है।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026301.mp3	A B से पाँचगुना लम्बा है।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026303.mp3	भोजशाला में पूजन और नमाज एक साथ हो सकती है: उमा भारती	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026304.mp3	ऑनलाइन आढ़त का बेताज बादशाह	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026315.mp3	वह जहाँ भी जाता है, उसका कुत्ता उसके पीछे पीछे जाता है।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026316.mp3	"'किस किस को प्यार करूं' से बड़े पर्दे पर दस्तक देंगे कपिल शर्मा"	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026317.mp3	बेबो के अलावा भी किसी के इश्क में डूबे हैं सैफ	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026318.mp3	Salman Khan को बर्थडे पर दोस्त Iulia Vantur से मिला ये खास तोहफा	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026319.mp3	वह उसकी खरीदी हुई अँगूठी को देखकर खुशी से पागल हो गई।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026330.mp3	चलने से पहले पटरी से उतरी	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026331.mp3	घोड़ा है।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026332.mp3	टॉम लालची था।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026333.mp3	मेहमान का पन्ना-निजता हनन का आधार फिर से तैयार	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026334.mp3	गाँव में बिजली नहीं है।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026345.mp3	यह जानवर खतरनाक होता है।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026346.mp3	जो भी रेस जीतेगा ईनाम उसी का होगा।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026347.mp3	तू कहाँ रहता है?	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026348.mp3	टॉम हमारे साथ आना चाहता है।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026349.mp3	नोएडा नमाज विवाद: यूपी अल्पसंख्यक आयोग ने पुलिस के फैसले को बताया सही	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026365.mp3	बिहार: बेगूसराय में बीजेपी पंचायत अध्यक्ष की गोली मारकर हत्या	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026366.mp3	मन्नत में चुपके से पहुंचीं अनुष्का, क्या डर गए शाहरुख	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026368.mp3	सकारात्मक सोच अपनाइए, लंबी उम्र पाइए	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026369.mp3	मैंने अपनी ऊँगली काट ली।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026370.mp3	ब्रिटिश बॉक्सर ने तारीफ की, रणवीर सिंह-दीपिका पादुकोण को बताया पावर कपल	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026389.mp3	तुम आज सुबह देर से क्यों आए?	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026390.mp3	तुमने क्या जवाब दिया?	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026391.mp3	मुझे हर तरह के फूल पसंद हैं।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026392.mp3	पड़ोसवाली मदर व्हाईट को किताबें पढ़ना पसंद है।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026393.mp3	वीरेंद्र सहवाग की एक और पारी खत्म, दिल्ली डेयर डेविल्स से बाहर	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026414.mp3	पिताजी ने मुझे सम्मेलन कक्ष से निकलने का इशारा दिया।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026415.mp3	शहर के ऊपर काले बादल छा रहे थे।	1	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026417.mp3	मोहाली: फैंस के सपोर्ट पर बोले अफरीदी- यहां बहुत लोग कश्मीर से आए हैं	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026418.mp3	"कूड़े से दिल्ली बेहाल, केंद्रीय मंत्री सफाई कर्मचारियों को दे रहे 'आत्म-ज्ञान'"	1	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026419.mp3	उसने गाते गाते काम किया।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026433.mp3	"""क्या बात है?"" छोटे सफ़ेद खरगोश ने पूछा।"	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026434.mp3	मैं उनसे इतना प्यार करता हूँ कि मैं उन्हें छोड़ नहीं सकता।	0	0	twenties	male		hi	
63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b	common_voice_hi_24026435.mp3	पर्ल एकेडमी ऑफ फैशन, दिल्ली	0	0	twenties	male		hi	
